event_id,meter_id,consumer_no,substation,feeder_id,zone,phase,voltage_v,current_a,frequency_hz,power_kw,power_factor,temperature_c,event_type,is_anomaly,severity,event_ts,batch_id
786f6788-cabe-4de6-86df-9455ccc4a8bf,TPC6236535,CON467054,SS_006,FDR_10,Mumbai_South,R,220.39,56.89,49.892,11.786,0.94,33.5,NORMAL,False,NORMAL,5/20/2026 4:34,2
e98bdde5-a8b3-4e7b-864f-74400daa83f6,TPC5891239,CON321688,SS_018,FDR_06,Mumbai_South,RYB,410.76,39.66,50.037,26.636,0.944,49.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
e0582558-0802-4e3f-9dd2-a81391944e7f,TPC6901129,CON498025,SS_012,FDR_03,Mumbai_South,RYB,406.65,51.0,50.114,34.736,0.967,58.8,NORMAL,False,NORMAL,5/20/2026 4:34,2
3a95fa39-d7f9-4a13-811f-9d60d670b7b2,TPC4271517,CON381616,SS_001,FDR_04,Pune,R,220.29,41.49,50.123,8.646,0.946,41.7,NORMAL,False,NORMAL,5/20/2026 4:34,2
1ca1f17d-5265-4a32-9adb-8b8bf175d24b,TPC7875077,CON560144,SS_008,FDR_08,Mumbai_South,Y,228.68,76.79,50.062,17.156,0.977,45.4,NORMAL,False,NORMAL,5/20/2026 4:34,2
bb8b8063-3caf-4332-9963-bea7be8a85c3,TPC7871260,CON731127,SS_017,FDR_08,Mumbai_South,B,225.76,51.61,50.111,10.428,0.895,36.7,NORMAL,False,NORMAL,5/20/2026 4:34,2
6aafca2c-8a78-4c9b-ba14-37685e212ad1,TPC3110924,CON956601,SS_009,FDR_04,Mumbai_North,B,275.22,14.79,49.95,3.757,0.923,73.2,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:34,2
28b86638-3644-4b6b-a133-0b3b3c8170f8,TPC6206683,CON608176,SS_005,FDR_02,Mumbai_South,R,224.51,60.7,49.906,13.11,0.962,46.8,NORMAL,False,NORMAL,5/20/2026 4:34,2
dfcf99db-d887-4ce2-9244-1b5717977e6f,TPC4916558,CON707747,SS_012,FDR_09,Mumbai_South,R,230.21,14.69,49.909,3.135,0.927,48.1,NORMAL,False,NORMAL,5/20/2026 4:34,2
661ff142-fa08-49ba-aab5-be984060fe8c,TPC1619714,CON673224,SS_008,FDR_06,Mumbai_South,B,221.86,66.4,49.918,12.934,0.878,36.9,NORMAL,False,NORMAL,5/20/2026 4:34,2
f77cbd26-0d90-460e-baf8-bdb3b2f7811e,TPC6194124,CON117287,SS_019,FDR_06,Mumbai_North,R,227.16,49.93,50.094,10.843,0.956,35.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
0b4d659e-c46e-41d6-b264-52165a686906,TPC6697048,CON558887,SS_003,FDR_05,Lonavala,B,227.73,19.72,49.927,4.338,0.966,53.9,NORMAL,False,NORMAL,5/20/2026 4:34,2
34eeaaa3-2e6e-4bae-97f8-06515e4af926,TPC6916704,CON228485,SS_010,FDR_01,Nashik,RYB,451.36,35.27,50.07,24.899,0.903,63.3,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:34,2
e280eed0-9cee-4e43-8698-804bd8d38711,TPC4758097,CON609776,SS_019,FDR_03,Lonavala,Y,225.48,10.92,49.945,2.209,0.897,40.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
a9494a02-ff31-4eb6-ac56-02d7dc12ddce,TPC3507110,CON262023,SS_020,FDR_03,Mumbai_South,B,238.64,2.75,50.133,0.579,0.882,46.9,NORMAL,False,NORMAL,5/20/2026 4:34,2
8327865d-b8bc-49ba-b8fb-d68dfd1fedbd,TPC1720685,CON771489,SS_019,FDR_06,Mumbai_South,Y,227.19,42.83,49.989,9.234,0.949,51.5,NORMAL,False,NORMAL,5/20/2026 4:34,2
e713f5ad-15eb-4d4c-848c-b63467628e4b,TPC2807292,CON796595,SS_018,FDR_05,Nashik,Y,236.37,75.93,50.024,15.919,0.887,44.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
56b5912a-7b4a-4bfa-acfe-f29d96435aae,TPC3907625,CON272067,SS_013,FDR_08,Mumbai_South,RYB,409.04,28.65,49.883,17.456,0.86,37.0,NORMAL,False,NORMAL,5/20/2026 4:34,2
eb507f18-c8a8-4543-8db5-53e0d826ab3f,TPC3242834,CON757660,SS_007,FDR_04,Lonavala,RYB,408.77,2.04,50.129,1.359,0.941,42.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
24d35d88-a7a2-45ba-bb0b-1c47ae6de239,TPC9968368,CON285649,SS_018,FDR_05,Mumbai_North,R,202.37,32.57,49.879,5.866,0.89,54.9,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:34,2
82505dcd-22c3-4b55-81b0-a64f434e617e,TPC4813965,CON408956,SS_006,FDR_05,Pune,R,233.74,17.71,50.149,3.572,0.863,49.8,NORMAL,False,NORMAL,5/20/2026 4:34,2
c2a5ac75-5d5e-4a3f-bc7f-da07a01091cf,TPC8088125,CON600652,SS_012,FDR_02,Lonavala,B,229.69,56.64,50.125,12.294,0.945,46.3,NORMAL,False,NORMAL,5/20/2026 4:34,2
589180de-aecd-4300-8628-9ea7c557e11a,TPC6441265,CON474928,SS_017,FDR_08,Mumbai_North,Y,0.0,0.0,0.0,0.0,0.0,43.9,OUTAGE,True,CRITICAL,5/20/2026 4:34,2
84e5b83e-7ed6-4ffe-8e02-9460645db818,TPC3836340,CON975079,SS_002,FDR_03,Nashik,Y,238.11,76.99,49.858,15.894,0.867,54.9,NORMAL,False,NORMAL,5/20/2026 4:34,2
18e5e7bc-3400-499c-a142-85d244f7dbf4,TPC7559453,CON978706,SS_007,FDR_04,Nashik,RYB,418.56,34.85,49.976,23.067,0.913,54.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
af4882af-b20c-480b-b0c6-8e362e3b4b3a,TPC6981127,CON304748,SS_003,FDR_09,Pune,RYB,406.32,76.24,49.924,49.363,0.92,42.5,NORMAL,False,NORMAL,5/20/2026 4:34,2
013a1fbc-6a00-45b9-8895-ed48ecbf7466,TPC7586562,CON533368,SS_015,FDR_05,Pune,R,233.1,12.69,50.148,2.763,0.934,51.4,NORMAL,False,NORMAL,5/20/2026 4:34,2
f19db50e-ce68-4331-88a7-8a6bcda8128d,TPC8295928,CON114342,SS_007,FDR_08,Nashik,R,237.47,52.88,50.124,12.043,0.959,37.1,NORMAL,False,NORMAL,5/20/2026 4:34,2
0c9218c4-5282-4efa-a488-d85b5252e9aa,TPC1361272,CON958474,SS_017,FDR_06,Nashik,RYB,406.1,3.88,50.114,2.407,0.882,43.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
3f7cc95a-55cf-48d2-9f04-689271763aa7,TPC9923014,CON150845,SS_011,FDR_06,Nashik,RYB,414.88,26.01,50.032,17.457,0.934,39.9,NORMAL,False,NORMAL,5/20/2026 4:34,2
075f4b18-cab0-4f8d-a369-d37b746f8fb5,TPC6143151,CON244537,SS_007,FDR_08,Lonavala,B,231.76,44.18,49.851,9.891,0.966,42.2,NORMAL,False,NORMAL,5/20/2026 4:34,2
65ff86c9-679a-44fc-b427-f85d57ba212e,TPC7037284,CON372667,SS_019,FDR_06,Mumbai_North,R,222.08,16.92,50.049,3.356,0.893,58.0,NORMAL,False,NORMAL,5/20/2026 4:34,2
303e3ef7-6bd7-414b-9d40-3c75fe72575f,TPC7195894,CON695770,SS_008,FDR_03,Mumbai_South,RYB,402.17,25.41,50.008,16.567,0.936,38.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
9de9f92e-fdb8-4507-abf7-ecdda0fe1f22,TPC8888357,CON241978,SS_004,FDR_09,Mumbai_North,Y,236.73,70.81,49.92,14.902,0.889,51.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
c8ed84e6-467f-4f9c-980b-6994e3d06c68,TPC3188249,CON228046,SS_018,FDR_06,Lonavala,Y,223.66,62.33,49.919,13.23,0.949,46.7,NORMAL,False,NORMAL,5/20/2026 4:34,2
a5dd2f13-e1b3-4918-bee5-4db58882665a,TPC7272121,CON838822,SS_004,FDR_04,Pune,B,198.02,23.01,49.854,3.846,0.844,50.0,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:34,2
ad780f42-d002-43c1-b08d-e341268a23fc,TPC9746060,CON753566,SS_008,FDR_06,Pune,B,223.24,22.89,50.078,4.502,0.881,50.4,NORMAL,False,NORMAL,5/20/2026 4:34,2
c0d539f2-2d7f-49a3-83f4-2b415b2a2f2c,TPC5495336,CON212871,SS_008,FDR_09,Pune,R,234.87,27.35,48.717,5.704,0.888,68.0,FREQ_DEVIATION,True,HIGH,5/20/2026 4:34,2
922b2cb9-eed5-4c57-9c7c-f79e71da22cb,TPC3676236,CON144842,SS_019,FDR_01,Mumbai_North,RYB,407.33,65.15,49.882,40.357,0.878,48.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
975202e3-c68d-43b0-8d0e-c55b2d29d6dc,TPC4043866,CON909957,SS_018,FDR_02,Nashik,RYB,405.54,78.77,49.954,50.737,0.917,53.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
afe58428-1c85-40cc-8194-555a7d15aa61,TPC7898425,CON455236,SS_005,FDR_04,Nashik,R,222.14,7.98,49.861,1.735,0.979,45.6,NORMAL,False,NORMAL,5/20/2026 4:34,2
5e479267-a7bd-4cff-b7b4-d6a76cb9f6f4,TPC6519907,CON553563,SS_016,FDR_01,Mumbai_North,B,231.19,58.25,49.941,11.959,0.888,37.3,NORMAL,False,NORMAL,5/20/2026 4:34,2
b835ac7f-7790-4c83-af6e-d4854552af37,TPC7281686,CON864245,SS_011,FDR_10,Nashik,Y,280.12,22.36,50.048,5.631,0.899,56.5,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:35,2
d9a91fa9-4b17-4b31-858e-fc785b4b13bb,TPC7886165,CON553630,SS_014,FDR_02,Mumbai_North,B,235.68,34.04,50.049,7.533,0.939,51.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
4544bca4-0c09-409b-a96f-7021aa1686c2,TPC6780643,CON728675,SS_002,FDR_05,Mumbai_North,R,236.16,60.34,49.917,13.637,0.957,51.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
497ae4b9-f5b4-44cb-841b-d4e991447f9a,TPC8473473,CON172347,SS_010,FDR_06,Mumbai_South,Y,221.29,77.21,50.018,16.061,0.94,37.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
1e90c989-b019-4249-95d4-9221d106033c,TPC8168296,CON371512,SS_002,FDR_09,Mumbai_North,RYB,398.48,78.83,49.905,48.586,0.893,51.2,NORMAL,False,NORMAL,5/20/2026 4:35,2
0f16e601-68e1-482d-844e-e03c69bd7491,TPC3273338,CON501208,SS_014,FDR_01,Mumbai_South,RYB,403.97,71.14,50.068,46.84,0.941,52.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
021e9417-d0f5-4bf1-a0b7-4182877e8c62,TPC9802935,CON606671,SS_006,FDR_03,Mumbai_North,R,221.44,44.59,50.148,9.558,0.968,46.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
0ffc6ab4-f52b-4684-8df4-d839da2b32e8,TPC8416979,CON505833,SS_005,FDR_10,Mumbai_South,B,222.62,14.03,49.897,2.986,0.956,55.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
2c865bb8-fb53-4aa1-8fd1-4ad13a75fc1d,TPC8536396,CON680413,SS_015,FDR_02,Mumbai_South,Y,228.92,8.32,49.908,1.726,0.906,59.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
e97834a6-4f29-4421-9fdf-03b771440c00,TPC9883230,CON935859,SS_010,FDR_03,Mumbai_North,B,239.05,78.21,50.117,17.013,0.91,42.7,NORMAL,False,NORMAL,5/20/2026 4:35,2
78eb867c-afdb-48ba-a550-158c694b81e6,TPC3938156,CON233447,SS_005,FDR_10,Mumbai_South,B,228.27,14.3,50.069,2.892,0.886,44.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
e0967d27-2e8a-48ba-8717-cf9157666553,TPC8170951,CON711849,SS_020,FDR_04,Mumbai_South,RYB,408.1,35.62,49.923,23.969,0.952,44.7,NORMAL,False,NORMAL,5/20/2026 4:35,2
e6006328-5f6c-4573-ae93-844451ff2ee5,TPC9754743,CON676303,SS_003,FDR_01,Pune,B,224.93,32.9,49.934,6.653,0.899,53.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
c64d04d0-8720-461e-a9be-95e54453bd6c,TPC6832780,CON924957,SS_002,FDR_09,Nashik,RYB,406.19,11.29,49.907,7.069,0.89,37.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
992fcff9-b3ce-402c-a99f-6e4a50f5771d,TPC8081124,CON407599,SS_008,FDR_09,Pune,Y,239.9,16.74,49.93,3.847,0.958,46.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
3fa41511-a638-4854-859e-7ffc6908e50d,TPC3247675,CON473812,SS_009,FDR_04,Nashik,B,202.66,5.16,50.054,0.928,0.887,51.7,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:35,2
08cf3586-9f74-46c5-b029-978e883cc15f,TPC5808342,CON575007,SS_009,FDR_07,Mumbai_South,R,227.86,14.31,50.102,2.984,0.915,44.7,NORMAL,False,NORMAL,5/20/2026 4:35,2
0ad950fc-d192-4204-be06-0f410c64396d,TPC5422194,CON547795,SS_018,FDR_02,Mumbai_North,Y,239.22,43.96,49.852,10.032,0.954,32.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
adffd6b4-255b-4ae0-aee5-64dda23d82b3,TPC8246793,CON902601,SS_018,FDR_04,Nashik,RYB,413.48,74.79,50.131,50.723,0.947,56.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
a83298a5-e63d-47d7-a70b-6cf46dc86eea,TPC5417192,CON822016,SS_015,FDR_01,Nashik,R,230.81,34.39,50.021,7.437,0.937,53.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
cefeefc5-8ec2-46a2-8159-7fe3999327fc,TPC3166126,CON740583,SS_019,FDR_07,Pune,R,222.75,78.15,49.98,14.988,0.861,37.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
8f2f3d66-51f3-4d00-b0ca-ddeee20a291d,TPC9061092,CON515409,SS_010,FDR_03,Pune,Y,225.96,61.29,49.957,12.035,0.869,47.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
3ff8c27a-543c-44cb-9b64-ffa30f8675a0,TPC1517241,CON641125,SS_013,FDR_02,Mumbai_North,R,223.54,47.76,49.998,10.057,0.942,49.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
e4d75bb1-3ec5-4b06-aac1-739f6915bdfa,TPC2807960,CON441681,SS_003,FDR_05,Lonavala,RYB,406.49,55.77,48.826,33.611,0.856,56.0,FREQ_DEVIATION,True,HIGH,5/20/2026 4:35,2
91c0b9d9-a900-4643-9d84-5f5176d8d2f5,TPC2825532,CON198621,SS_015,FDR_09,Mumbai_North,RYB,405.64,63.47,50.047,40.714,0.913,44.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
44a8f3aa-c049-4a32-b3b9-5ea88852e018,TPC2421904,CON405979,SS_013,FDR_08,Mumbai_South,RYB,406.39,63.26,50.106,40.164,0.902,43.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
97d664f1-9361-4d0b-81bc-dd88c841e17f,TPC6556866,CON783528,SS_006,FDR_06,Mumbai_North,RYB,409.22,72.05,49.892,45.093,0.883,58.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
4f866ecb-59c1-4cea-ae6c-e7f54665597f,TPC6989757,CON339966,SS_011,FDR_09,Lonavala,Y,221.43,55.95,50.082,11.881,0.959,56.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
514dabc1-3135-42e0-a583-8a73aac1f0ca,TPC1631662,CON785219,SS_016,FDR_02,Nashik,B,0.0,0.0,0.0,0.0,0.0,35.1,OUTAGE,True,CRITICAL,5/20/2026 4:35,2
1842da65-68d8-4372-bda5-ea9c03c46f15,TPC8176311,CON790679,SS_007,FDR_07,Mumbai_South,RYB,411.01,22.71,50.142,15.65,0.968,55.2,NORMAL,False,NORMAL,5/20/2026 4:35,2
bd40ea32-f394-4055-8274-d311cef051c6,TPC5588262,CON600291,SS_002,FDR_03,Nashik,Y,234.58,69.54,50.088,15.203,0.932,39.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
d643eb7f-fef2-4b9e-99bc-0e8b7b58687f,TPC4361411,CON822384,SS_009,FDR_10,Lonavala,Y,235.01,77.67,49.974,17.779,0.974,34.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
7fa5b711-073d-4751-80d7-e4cfaa4aa703,TPC7453817,CON937511,SS_010,FDR_08,Mumbai_North,RYB,411.58,9.6,49.979,6.385,0.933,35.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
afb06268-dee2-4700-9382-64705f8947bb,TPC4429294,CON737797,SS_015,FDR_02,Mumbai_North,Y,230.2,56.85,49.851,11.831,0.904,41.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
a80fd0a0-f0ac-4220-8d31-d9df79dba3b2,TPC3632457,CON669755,SS_006,FDR_04,Lonavala,Y,237.25,23.81,49.879,5.203,0.921,46.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
9914eed0-4890-4a44-8558-a74005bdb3aa,TPC2597192,CON773786,SS_004,FDR_07,Pune,R,224.82,46.57,49.962,9.967,0.952,47.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
13d0b1e0-eef5-474b-851e-99bc895cd56a,TPC4607929,CON747101,SS_018,FDR_10,Lonavala,Y,238.83,49.52,49.988,10.928,0.924,37.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
29f2013c-cb2e-4d11-9d38-1c7d8d2dc29a,TPC9128749,CON605220,SS_020,FDR_10,Nashik,B,237.58,70.41,49.971,15.289,0.914,54.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
a5d15114-78e7-40fe-b083-a6b9d6dcfb18,TPC8179937,CON722865,SS_016,FDR_05,Nashik,Y,220.36,43.02,49.933,8.342,0.88,51.7,NORMAL,False,NORMAL,5/20/2026 4:35,2
d8ede762-cc2a-4f82-8f41-3f6c32b98d26,TPC2021507,CON598915,SS_006,FDR_04,Lonavala,B,237.99,62.15,50.063,13.046,0.882,51.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
f2edabba-5a11-4727-9272-6257c3441e88,TPC8976311,CON544540,SS_011,FDR_08,Nashik,R,224.76,43.9,49.878,8.722,0.884,35.7,NORMAL,False,NORMAL,5/20/2026 4:35,2
feaa48ab-115c-4ba6-8a64-5eb94c5b00c9,TPC7837420,CON776440,SS_011,FDR_05,Mumbai_South,R,274.16,38.05,49.991,9.889,0.948,60.4,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:35,2
d3ad71ad-938f-440a-9011-40337709b4ab,TPC6932596,CON506466,SS_015,FDR_08,Nashik,Y,229.66,20.59,50.062,4.265,0.902,36.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
842c49c8-0421-4ee9-aad1-bf5cec644132,TPC6134881,CON929243,SS_010,FDR_10,Pune,R,223.93,35.53,50.059,7.423,0.933,50.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
b6aa66c3-852f-4b09-812a-faae7cbbfddc,TPC3992496,CON675279,SS_018,FDR_10,Mumbai_North,R,222.13,49.24,49.899,10.511,0.961,33.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
dad32663-6a39-4bc3-a764-86a25dc38cb2,TPC8008248,CON139358,SS_020,FDR_02,Pune,R,238.01,54.16,50.082,12.568,0.975,51.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
66884d8d-9dde-4e49-8bb2-d4e2c2efa801,TPC5972173,CON883341,SS_009,FDR_08,Pune,RYB,415.37,73.22,49.973,48.99,0.93,38.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
36e000d8-b016-47cd-b849-39971c705aef,TPC7341723,CON230600,SS_004,FDR_06,Mumbai_South,B,233.33,59.54,50.056,13.003,0.936,34.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
26adc2f2-7942-45b6-a539-2e61bd5ab476,TPC3392799,CON840577,SS_010,FDR_10,Mumbai_North,B,228.67,5.75,49.974,1.273,0.968,44.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
14986555-fe92-41ec-9be4-55fc3e8a05f7,TPC3829955,CON497966,SS_015,FDR_01,Pune,B,255.71,32.95,50.098,7.802,0.926,60.9,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:35,2
4db1bb77-fb29-4918-b12e-4d6debc05cc2,TPC6390171,CON106222,SS_001,FDR_06,Mumbai_North,Y,234.46,51.73,49.886,11.692,0.964,34.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
324b34fd-e461-400f-bda8-eb4166fc544e,TPC6539709,CON884554,SS_002,FDR_05,Nashik,Y,239.22,4.98,49.949,1.103,0.926,56.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
c3083dcd-becf-4930-84bd-34300e23a8ec,TPC1251248,CON866228,SS_005,FDR_06,Lonavala,R,229.36,61.34,50.063,13.562,0.964,37.2,NORMAL,False,NORMAL,5/20/2026 4:35,2
552da553-5917-41c4-afd5-07f3f5ddf656,TPC9500830,CON837310,SS_018,FDR_08,Nashik,B,229.35,36.77,49.86,7.986,0.947,33.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
813e49c8-81ef-4784-8ee4-7777db48de6d,TPC7114262,CON525534,SS_002,FDR_09,Nashik,Y,224.59,33.49,50.005,6.536,0.869,54.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
776085bb-b7e0-47ab-991f-238edc57e7f6,TPC2430931,CON364212,SS_011,FDR_02,Mumbai_North,Y,225.92,49.46,48.528,9.923,0.888,67.3,FREQ_DEVIATION,True,HIGH,5/20/2026 4:35,2
d26f1631-5e2e-41c7-8724-51d21787e68b,TPC3380044,CON574994,SS_018,FDR_03,Nashik,Y,234.32,28.72,49.902,6.568,0.976,39.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
ba0d40dd-a078-48e1-8ec0-362a847b9403,TPC7632887,CON573706,SS_004,FDR_03,Pune,B,227.01,17.62,50.013,3.632,0.908,33.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
cd3d8ec9-9afb-470d-bd29-90e9bb13c49e,TPC5745754,CON760797,SS_008,FDR_08,Mumbai_North,Y,239.42,18.94,49.314,3.832,0.845,49.6,FREQ_DEVIATION,True,MEDIUM,5/20/2026 4:35,2
8447d796-4c4e-4fe0-bddf-805c920adee2,TPC9820201,CON379468,SS_010,FDR_10,Mumbai_South,B,237.18,44.26,51.097,9.248,0.881,51.5,FREQ_DEVIATION,True,HIGH,5/20/2026 4:35,2
dd73ccdc-0ebc-4824-9392-80909e698cb2,TPC9524208,CON662258,SS_017,FDR_03,Lonavala,Y,234.61,27.9,50.021,6.31,0.964,38.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
be670321-8c15-4c42-b20c-9c6c38fb6a5b,TPC5881517,CON321109,SS_008,FDR_09,Mumbai_North,B,288.8,9.55,50.037,2.43,0.881,58.0,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:35,2
fdf47efb-7bd1-40c9-b96c-e05cc0b185c9,TPC4397144,CON573109,SS_017,FDR_05,Mumbai_South,Y,229.09,78.0,49.967,17.136,0.959,43.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
f014881d-96c6-4c33-b8be-a4830f4d3f79,TPC8773983,CON517228,SS_003,FDR_04,Pune,B,220.29,60.01,50.142,12.519,0.947,44.0,NORMAL,False,NORMAL,5/20/2026 4:35,2
3e038097-de9e-4dbc-9c90-bbbb16c4ac16,TPC6740501,CON126904,SS_004,FDR_09,Pune,RYB,406.43,79.78,49.93,51.332,0.914,32.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
824ea24f-b918-4e47-b143-9e60aa8305cf,TPC1694195,CON773269,SS_020,FDR_03,Mumbai_North,R,232.8,68.52,49.945,15.425,0.967,32.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
870ebbf1-5db5-4e66-8572-f79fe4f3e658,TPC6417182,CON757720,SS_008,FDR_09,Lonavala,B,224.95,64.0,50.011,13.029,0.905,51.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
eab38452-0299-4ca7-8a6d-84e0fbf6de2c,TPC9258008,CON640964,SS_010,FDR_09,Nashik,Y,220.96,11.08,50.088,2.201,0.899,57.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
63e156b2-d373-4e86-bbf6-43f6e118731e,TPC2736978,CON674582,SS_010,FDR_01,Lonavala,B,237.1,75.41,50.041,15.734,0.88,34.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
61ffc352-45f8-4fc0-bf66-dd250de6d0e6,TPC4175011,CON780254,SS_005,FDR_10,Mumbai_North,RYB,400.72,60.08,50.096,38.197,0.916,39.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
0b94c996-d745-4692-9f5a-95c9d60b6b61,TPC2959756,CON460437,SS_012,FDR_07,Mumbai_South,RYB,419.82,48.32,50.04,33.484,0.953,52.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
bbf4242b-02e6-4cab-97ab-7fb8dfe22739,TPC1835072,CON493600,SS_018,FDR_06,Nashik,RYB,414.5,20.42,49.902,13.649,0.931,47.4,NORMAL,False,NORMAL,5/20/2026 4:35,2
207dd621-b4a7-4066-a258-5cb6773ab9ba,TPC4062055,CON256104,SS_016,FDR_01,Mumbai_North,R,226.36,53.01,49.919,11.735,0.978,47.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
8bffe8cc-6143-4402-a69e-bbb0e686430a,TPC6548139,CON649295,SS_013,FDR_10,Mumbai_South,Y,235.69,15.82,50.043,3.557,0.954,52.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
7c92fd9f-44c4-433c-a45d-b341432da27c,TPC8658233,CON648478,SS_020,FDR_04,Pune,Y,234.99,21.24,50.041,4.507,0.903,55.6,NORMAL,False,NORMAL,5/20/2026 4:35,2
dc9beb5c-51d2-4a11-8d58-5fbc9d53cf69,TPC6881959,CON419860,SS_014,FDR_03,Lonavala,RYB,415.48,59.14,49.976,41.24,0.969,38.3,NORMAL,False,NORMAL,5/20/2026 4:35,2
e9e5ae5c-a0c6-4cc0-b1ca-a45e4def7efb,TPC9318216,CON150567,SS_017,FDR_06,Nashik,Y,228.54,57.46,50.024,12.804,0.975,50.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
de431401-b364-4ae6-a585-99384f2fa610,TPC9818162,CON239674,SS_016,FDR_03,Mumbai_South,R,235.41,58.95,49.933,13.406,0.966,50.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
ad39996c-ca5c-4191-b512-f4b335c5442f,TPC1749436,CON359553,SS_010,FDR_01,Pune,R,223.22,61.65,49.944,12.771,0.928,52.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
05174ece-d42a-4cca-8820-99983fcced7c,TPC4304590,CON435356,SS_014,FDR_04,Lonavala,RYB,410.07,55.34,49.903,37.852,0.963,43.9,NORMAL,False,NORMAL,5/20/2026 4:35,2
ebe1b2d9-a470-4b42-825e-0e04fe08bb2a,TPC4356620,CON856160,SS_010,FDR_01,Mumbai_North,B,230.61,57.14,49.852,11.649,0.884,35.5,NORMAL,False,NORMAL,5/20/2026 4:35,2
66809ad3-1f8a-44db-b200-3b697b978f33,TPC7729194,CON417594,SS_016,FDR_07,Lonavala,R,220.86,56.45,49.944,11.233,0.901,46.1,NORMAL,False,NORMAL,5/20/2026 4:35,2
75cbf021-8bf3-4231-826e-81c8cf5bc592,TPC6196556,CON653989,SS_016,FDR_05,Mumbai_South,RYB,405.09,8.29,49.85,5.212,0.896,48.8,NORMAL,False,NORMAL,5/20/2026 4:35,2
